STATION,DATE,TMAX,TMIN
GHCND:USC00124272,1/23/77,25,5
GHCND:USC00124272,1/24/77,25,12
GHCND:USC00124272,1/25/77,31,22
GHCND:USC00124272,1/26/77,28,22
GHCND:USC00124272,1/27/77,34,2
GHCND:USC00124272,1/28/77,31,0
GHCND:USC00124272,1/29/77,4,-10
GHCND:USC00124272,1/30/77,8,-12
GHCND:USC00124272,1/31/77,10,-2
GHCND:USC00124272,2/1/77,16,1
GHCND:USC00124272,2/2/77,21,1
GHCND:USC00124272,2/3/77,35,1
GHCND:USC00124272,2/4/77,36,28
GHCND:USC00124272,2/5/77,35,10
GHCND:USC00124272,2/6/77,16,-3
GHCND:USC00124272,2/7/77,15,-3
GHCND:USC00124272,2/8/77,20,-2
GHCND:USC00124272,2/9/77,30,5
GHCND:USC00124272,2/10/77,45,30
GHCND:USC00124272,2/11/77,53,29
GHCND:USC00124272,2/12/77,55,36
GHCND:USC00124272,2/13/77,41,34
GHCND:USC00124272,2/14/77,37,25
GHCND:USC00124272,2/15/77,34,20
GHCND:USC00124272,2/16/77,25,14
GHCND:USC00124272,2/17/77,24,10
GHCND:USC00124272,2/18/77,36,9
GHCND:USC00124272,2/19/77,48,30
GHCND:USC00124272,2/20/77,39,23
GHCND:USC00124272,2/21/77,32,20
GHCND:USC00124272,2/22/77,45,21
GHCND:USC00124272,2/23/77,64,45
GHCND:USC00124272,2/24/77,66,48
GHCND:USC00124272,2/25/77,50,35
GHCND:USC00124272,2/26/77,49,37
GHCND:USC00124272,2/27/77,40,27
GHCND:USC00124272,2/28/77,30,23
GHCND:USC00124272,3/1/77,42,24
GHCND:USC00124272,3/2/77,34,19
GHCND:USC00124272,3/3/77,40,19
GHCND:USC00124272,3/4/77,48,35
GHCND:USC00124272,3/5/77,48,35
GHCND:USC00124272,3/6/77,39,25
GHCND:USC00124272,3/7/77,47,20
GHCND:USC00124272,3/8/77,48,26
GHCND:USC00124272,3/9/77,68,34
GHCND:USC00124272,3/10/77,69,45
GHCND:USC00124272,3/11/77,68,37
GHCND:USC00124272,3/12/77,69,47
GHCND:USC00124272,3/13/77,67,46
GHCND:USC00124272,3/14/77,52,42
GHCND:USC00124272,3/15/77,70,39
GHCND:USC00124272,3/16/77,77,38
GHCND:USC00124272,3/17/77,56,32
GHCND:USC00124272,3/18/77,53,36
GHCND:USC00124272,3/19/77,52,32
GHCND:USC00124272,3/20/77,43,29
GHCND:USC00124272,3/21/77,46,32
GHCND:USC00124272,3/22/77,60,32
GHCND:USC00124272,3/23/77,42,28
GHCND:USC00124272,3/24/77,52,26
GHCND:USC00124272,3/25/77,47,26
GHCND:USC00124272,3/26/77,58,29
GHCND:USC00124272,3/27/77,67,35
GHCND:USC00124272,3/28/77,63,50
GHCND:USC00124272,3/29/77,69,60
GHCND:USC00124272,3/30/77,76,47
GHCND:USC00124272,3/31/77,76,40
GHCND:USC00124272,4/1/77,49,31
GHCND:USC00124272,4/2/77,63,35
GHCND:USC00124272,4/3/77,74,41
GHCND:USC00124272,4/4/77,55,43
GHCND:USC00124272,4/5/77,61,32
GHCND:USC00124272,4/6/77,43,30
GHCND:USC00124272,4/7/77,43,29
GHCND:USC00124272,4/8/77,68,31
GHCND:USC00124272,4/9/77,50,30
GHCND:USC00124272,4/10/77,57,25
GHCND:USC00124272,4/11/77,82,39
GHCND:USC00124272,4/12/77,82,55
GHCND:USC00124272,4/13/77,82,55
GHCND:USC00124272,4/14/77,82,56
GHCND:USC00124272,4/15/77,80,54
GHCND:USC00124272,4/16/77,81,54
GHCND:USC00124272,4/17/77,82,54
GHCND:USC00124272,4/18/77,84,57
GHCND:USC00124272,4/19/77,87,56
GHCND:USC00124272,4/20/77,72,60
GHCND:USC00124272,4/21/77,77,62
GHCND:USC00124272,4/22/77,70,62
GHCND:USC00124272,4/23/77,66,52
GHCND:USC00124272,4/24/77,57,50
GHCND:USC00124272,4/25/77,66,39
GHCND:USC00124272,4/26/77,48,36
GHCND:USC00124272,4/27/77,67,37
GHCND:USC00124272,4/28/77,78,47
GHCND:USC00124272,4/29/77,63,33
GHCND:USC00124272,4/30/77,62,35
GHCND:USC00124272,5/1/77,70,46
GHCND:USC00124272,5/2/77,74,51
GHCND:USC00124272,5/3/77,80,60
GHCND:USC00124272,5/4/77,74,60
GHCND:USC00124272,5/5/77,77,58
GHCND:USC00124272,5/6/77,82,65
GHCND:USC00124272,5/7/77,72,62
GHCND:USC00124272,5/8/77,75,48
GHCND:USC00124272,5/9/77,70,39
GHCND:USC00124272,5/10/77,59,36
GHCND:USC00124272,5/11/77,64,45
GHCND:USC00124272,5/12/77,72,45
GHCND:USC00124272,5/13/77,76,49
GHCND:USC00124272,5/14/77,81,55
GHCND:USC00124272,5/15/77,83,55
GHCND:USC00124272,5/16/77,86,62
GHCND:USC00124272,5/17/77,87,64
GHCND:USC00124272,5/18/77,92,66
GHCND:USC00124272,5/19/77,86,64
GHCND:USC00124272,5/20/77,90,61
GHCND:USC00124272,5/21/77,89,65
GHCND:USC00124272,5/22/77,88,67
GHCND:USC00124272,5/23/77,87,61
GHCND:USC00124272,5/24/77,85,63
GHCND:USC00124272,5/25/77,88,67
GHCND:USC00124272,5/26/77,87,66
GHCND:USC00124272,5/27/77,85,60
GHCND:USC00124272,5/28/77,88,62
GHCND:USC00124272,5/29/77,89,66
GHCND:USC00124272,5/30/77,90,64
GHCND:USC00124272,5/31/77,89,67
GHCND:USC00124272,6/1/77,89,62
GHCND:USC00124272,6/2/77,82,53
GHCND:USC00124272,6/3/77,74,49
GHCND:USC00124272,6/4/77,79,54
GHCND:USC00124272,6/5/77,88,60
GHCND:USC00124272,6/6/77,83,68
GHCND:USC00124272,6/7/77,76,45
GHCND:USC00124272,6/8/77,68,46
GHCND:USC00124272,6/9/77,73,44
GHCND:USC00124272,6/10/77,70,49
GHCND:USC00124272,6/11/77,72,55
GHCND:USC00124272,6/12/77,83,61
GHCND:USC00124272,6/13/77,79,61
GHCND:USC00124272,6/14/77,77,61
GHCND:USC00124272,6/15/77,80,63
GHCND:USC00124272,6/16/77,85,64
GHCND:USC00124272,6/17/77,89,69
GHCND:USC00124272,6/18/77,90,70
GHCND:USC00124272,6/19/77,86,60
GHCND:USC00124272,6/20/77,82,63
GHCND:USC00124272,6/21/77,89,57
GHCND:USC00124272,6/22/77,82,59
GHCND:USC00124272,6/23/77,66,58
GHCND:USC00124272,6/24/77,75,62
GHCND:USC00124272,6/25/77,83,64
GHCND:USC00124272,6/26/77,85,49
GHCND:USC00124272,6/27/77,86,64
GHCND:USC00124272,6/28/77,82,70
GHCND:USC00124272,6/29/77,87,64
GHCND:USC00124272,6/30/77,81,63
GHCND:USC00124272,7/1/77,89,63
GHCND:USC00124272,7/2/77,81,56
GHCND:USC00124272,7/3/77,82,60
GHCND:USC00124272,7/4/77,85,62
GHCND:USC00124272,7/5/77,92,71
GHCND:USC00124272,7/6/77,94,75
GHCND:USC00124272,7/7/77,95,76
GHCND:USC00124272,7/8/77,95,67
GHCND:USC00124272,7/9/77,90,67
GHCND:USC00124272,7/10/77,88,71
GHCND:USC00124272,7/11/77,78,69
GHCND:USC00124272,7/12/77,84,68
GHCND:USC00124272,7/13/77,90,73
GHCND:USC00124272,7/14/77,93,70
GHCND:USC00124272,7/15/77,93,73
GHCND:USC00124272,7/16/77,96,75
GHCND:USC00124272,7/17/77,92,70
GHCND:USC00124272,7/18/77,93,73
GHCND:USC00124272,7/19/77,93,73
GHCND:USC00124272,7/20/77,95,75
GHCND:USC00124272,7/21/77,94,74
GHCND:USC00124272,7/22/77,89,70
GHCND:USC00124272,7/23/77,89,62
GHCND:USC00124272,7/24/77,88,62
GHCND:USC00124272,7/25/77,88,64
GHCND:USC00124272,7/26/77,87,58
GHCND:USC00124272,7/27/77,79,58
GHCND:USC00124272,7/28/77,80,58
GHCND:USC00124272,7/29/77,86,61
GHCND:USC00124272,7/30/77,86,66
GHCND:USC00124272,7/31/77,91,68
GHCND:USC00124272,8/1/77,86,62
GHCND:USC00124272,8/2/77,81,55
GHCND:USC00124272,8/3/77,85,59
GHCND:USC00124272,8/4/77,87,65
GHCND:USC00124272,8/5/77,90,70
GHCND:USC00124272,8/6/77,92,73
GHCND:USC00124272,8/7/77,92,69
GHCND:USC00124272,8/8/77,82,66
GHCND:USC00124272,8/9/77,86,68
GHCND:USC00124272,8/10/77,84,68
GHCND:USC00124272,8/11/77,83,69
GHCND:USC00124272,8/12/77,86,62
GHCND:USC00124272,8/13/77,80,62
GHCND:USC00124272,8/14/77,82,67
GHCND:USC00124272,8/15/77,84,65
GHCND:USC00124272,8/16/77,86,65
GHCND:USC00124272,8/17/77,86,67
GHCND:USC00124272,8/18/77,78,55
GHCND:USC00124272,8/19/77,73,55
GHCND:USC00124272,8/20/77,76,56
GHCND:USC00124272,8/21/77,79,60
GHCND:USC00124272,8/22/77,75,61
GHCND:USC00124272,8/23/77,80,60
GHCND:USC00124272,8/24/77,76,63
GHCND:USC00124272,8/25/77,74,55
GHCND:USC00124272,8/26/77,72,54
GHCND:USC00124272,8/27/77,88,59
GHCND:USC00124272,8/28/77,87,68
GHCND:USC00124272,8/29/77,89,68
GHCND:USC00124272,8/30/77,75,68
GHCND:USC00124272,8/31/77,85,68
GHCND:USC00124272,9/1/77,92,68
GHCND:USC00124272,9/2/77,92,73
GHCND:USC00124272,9/3/77,91,67
GHCND:USC00124272,9/4/77,78,62
GHCND:USC00124272,9/5/77,85,63
GHCND:USC00124272,9/6/77,77,67
GHCND:USC00124272,9/7/77,80,66
GHCND:USC00124272,9/8/77,85,61
GHCND:USC00124272,9/9/77,83,60
GHCND:USC00124272,9/10/77,85,55
GHCND:USC00124272,9/11/77,76,49
GHCND:USC00124272,9/12/77,76,49
GHCND:USC00124272,9/13/77,69,58
GHCND:USC00124272,9/14/77,80,58
GHCND:USC00124272,9/15/77,74,58
GHCND:USC00124272,9/16/77,80,57
GHCND:USC00124272,9/17/77,80,54
GHCND:USC00124272,9/18/77,83,63
GHCND:USC00124272,9/19/77,84,65
GHCND:USC00124272,9/20/77,78,59
GHCND:USC00124272,9/21/77,67,48
GHCND:USC00124272,9/22/77,64,47
GHCND:USC00124272,9/23/77,81,51
GHCND:USC00124272,9/24/77,83,58
GHCND:USC00124272,9/25/77,76,63
GHCND:USC00124272,9/26/77,76,62
GHCND:USC00124272,9/27/77,80,59
GHCND:USC00124272,9/28/77,74,47
GHCND:USC00124272,9/29/77,72,46
GHCND:USC00124272,9/30/77,76,47
GHCND:USC00124272,10/1/77,76,52
GHCND:USC00124272,10/2/77,68,51
GHCND:USC00124272,10/3/77,62,43
GHCND:USC00124272,10/4/77,63,39
GHCND:USC00124272,10/5/77,68,39
GHCND:USC00124272,10/6/77,70,42
GHCND:USC00124272,10/7/77,62,42
GHCND:USC00124272,10/8/77,60,38
GHCND:USC00124272,10/9/77,73,44
GHCND:USC00124272,10/10/77,57,36
GHCND:USC00124272,10/11/77,63,37
GHCND:USC00124272,10/12/77,53,31
GHCND:USC00124272,10/13/77,50,32
GHCND:USC00124272,10/14/77,56,31
GHCND:USC00124272,10/15/77,63,31
GHCND:USC00124272,10/16/77,58,38
GHCND:USC00124272,10/17/77,46,30
GHCND:USC00124272,10/18/77,61,30
GHCND:USC00124272,10/19/77,60,33
GHCND:USC00124272,10/20/77,56,33
GHCND:USC00124272,10/21/77,63,33
GHCND:USC00124272,10/22/77,70,42
GHCND:USC00124272,10/23/77,71,51
GHCND:USC00124272,10/24/77,70,50
GHCND:USC00124272,10/25/77,70,51
GHCND:USC00124272,10/26/77,60,56
GHCND:USC00124272,10/27/77,62,46
GHCND:USC00124272,10/28/77,65,44
GHCND:USC00124272,10/29/77,64,42
GHCND:USC00124272,10/30/77,63,41
GHCND:USC00124272,10/31/77,65,41
GHCND:USC00124272,11/1/77,65,47
GHCND:USC00124272,11/2/77,69,52
GHCND:USC00124272,11/3/77,75,52
GHCND:USC00124272,11/4/77,72,60
GHCND:USC00124272,11/5/77,69,53
GHCND:USC00124272,11/6/77,71,53
GHCND:USC00124272,11/7/77,72,58
GHCND:USC00124272,11/8/77,64,60
GHCND:USC00124272,11/9/77,65,56
GHCND:USC00124272,11/10/77,66,30
GHCND:USC00124272,11/11/77,40,31
GHCND:USC00124272,11/12/77,43,27
GHCND:USC00124272,11/13/77,38,20
GHCND:USC00124272,11/14/77,41,20
GHCND:USC00124272,11/15/77,58,35
GHCND:USC00124272,11/16/77,57,51
GHCND:USC00124272,11/17/77,54,42
GHCND:USC00124272,11/18/77,50,37
GHCND:USC00124272,11/19/77,45,31
GHCND:USC00124272,11/20/77,50,32
GHCND:USC00124272,11/21/77,60,34
GHCND:USC00124272,11/22/77,40,29
GHCND:USC00124272,11/23/77,39,29
GHCND:USC00124272,11/24/77,46,36
GHCND:USC00124272,11/25/77,37,31
GHCND:USC00124272,11/26/77,37,10
GHCND:USC00124272,11/27/77,25,9
GHCND:USC00124272,11/28/77,33,18
GHCND:USC00124272,11/29/77,29,17
GHCND:USC00124272,11/30/77,34,25
GHCND:USC00124272,12/1/77,55,34
GHCND:USC00124272,12/2/77,40,29
GHCND:USC00124272,12/3/77,43,24
GHCND:USC00124272,12/4/77,35,22
GHCND:USC00124272,12/5/77,38,22
GHCND:USC00124272,12/6/77,34,24
GHCND:USC00124272,12/7/77,24,-2
GHCND:USC00124272,12/8/77,21,-3
GHCND:USC00124272,12/9/77,33,4
GHCND:USC00124272,12/10/77,16,-1
GHCND:USC00124272,12/11/77,7,-5
GHCND:USC00124272,12/12/77,32,-5
GHCND:USC00124272,12/13/77,39,30
GHCND:USC00124272,12/14/77,44,36
GHCND:USC00124272,12/15/77,42,30
GHCND:USC00124272,12/16/77,39,29
GHCND:USC00124272,12/17/77,54,34
GHCND:USC00124272,12/18/77,54,36
GHCND:USC00124272,12/19/77,43,37
GHCND:USC00124272,12/20/77,50,35
GHCND:USC00124272,12/21/77,35,20
GHCND:USC00124272,12/22/77,24,20
GHCND:USC00124272,12/23/77,38,23
GHCND:USC00124272,12/24/77,47,30
GHCND:USC00124272,12/25/77,51,10
GHCND:USC00124272,12/26/77,21,-4
GHCND:USC00124272,12/27/77,21,-2
GHCND:USC00124272,12/28/77,14,5
GHCND:USC00124272,12/29/77,30,10
GHCND:USC00124272,12/30/77,38,25
GHCND:USC00124272,12/31/77,39,32
GHCND:USC00124272,1/1/78,39,32
GHCND:USC00124272,1/2/78,35,4
GHCND:USC00124272,1/3/78,22,4
GHCND:USC00124272,1/4/78,26,10
GHCND:USC00124272,1/5/78,43,22
GHCND:USC00124272,1/6/78,37,32
GHCND:USC00124272,1/7/78,38,33
GHCND:USC00124272,1/8/78,45,35
GHCND:USC00124272,1/9/78,36,5
GHCND:USC00124272,1/10/78,5,-3
GHCND:USC00124272,1/11/78,11,-3
GHCND:USC00124272,1/12/78,20,3
GHCND:USC00124272,1/13/78,22,16
GHCND:USC00124272,1/14/78,26,18
GHCND:USC00124272,1/15/78,26,11
GHCND:USC00124272,1/16/78,20,5
GHCND:USC00124272,1/17/78,23,15
GHCND:USC00124272,1/18/78,22,11
GHCND:USC00124272,1/19/78,26,12
GHCND:USC00124272,1/20/78,26,14
GHCND:USC00124272,1/21/78,25,19
GHCND:USC00124272,1/22/78,24,-2
GHCND:USC00124272,1/23/78,23,-2
GHCND:USC00124272,1/24/78,29,4
GHCND:USC00124272,1/25/78,36,22
GHCND:USC00124272,1/26/78,34,0
GHCND:USC00124272,1/27/78,13,0
GHCND:USC00124272,1/28/78,12,4
GHCND:USC00124272,1/29/78,15,-2
GHCND:USC00124272,1/30/78,14,-2
GHCND:USC00124272,1/31/78,18,-1
GHCND:USC00124272,2/1/78,20,2
GHCND:USC00124272,2/2/78,20,5
GHCND:USC00124272,2/3/78,26,9
GHCND:USC00124272,2/4/78,22,9
GHCND:USC00124272,2/5/78,30,10
GHCND:USC00124272,2/6/78,25,3
GHCND:USC00124272,2/7/78,18,0
GHCND:USC00124272,2/8/78,18,0
GHCND:USC00124272,2/9/78,22,5
GHCND:USC00124272,2/10/78,23,-6
GHCND:USC00124272,2/11/78,28,-5
GHCND:USC00124272,2/12/78,28,6
GHCND:USC00124272,2/13/78,33,10
GHCND:USC00124272,2/14/78,28,18
GHCND:USC00124272,2/15/78,25,3
GHCND:USC00124272,2/16/78,29,11
GHCND:USC00124272,2/17/78,24,10
GHCND:USC00124272,2/18/78,22,9
GHCND:USC00124272,2/19/78,24,5
GHCND:USC00124272,2/20/78,23,4
GHCND:USC00124272,2/21/78,26,4
GHCND:USC00124272,2/22/78,26,8
GHCND:USC00124272,2/23/78,26,6
GHCND:USC00124272,2/24/78,29,20
GHCND:USC00124272,2/25/78,40,24
GHCND:USC00124272,2/26/78,34,17
GHCND:USC00124272,2/27/78,26,11
GHCND:USC00124272,2/28/78,28,10
GHCND:USC00124272,3/1/78,33,22
GHCND:USC00124272,3/2/78,29,8
GHCND:USC00124272,3/3/78,25,10
GHCND:USC00124272,3/4/78,28,8
GHCND:USC00124272,3/5/78,25,3
GHCND:USC00124272,3/6/78,26,0
GHCND:USC00124272,3/7/78,39,19
GHCND:USC00124272,3/8/78,31,24
GHCND:USC00124272,3/9/78,29,22
GHCND:USC00124272,3/10/78,41,25
GHCND:USC00124272,3/11/78,42,25
GHCND:USC00124272,3/12/78,42,30
GHCND:USC00124272,3/13/78,42,34
GHCND:USC00124272,3/14/78,45,34
GHCND:USC00124272,3/15/78,41,32
GHCND:USC00124272,3/16/78,39,32
GHCND:USC00124272,3/17/78,40,24
GHCND:USC00124272,3/18/78,36,21
GHCND:USC00124272,3/19/78,49,21
GHCND:USC00124272,3/20/78,49,32
GHCND:USC00124272,3/21/78,65,32
GHCND:USC00124272,3/22/78,45,32
GHCND:USC00124272,3/23/78,63,32
GHCND:USC00124272,3/24/78,46,34
GHCND:USC00124272,3/25/78,36,32
GHCND:USC00124272,3/26/78,40,32
GHCND:USC00124272,3/27/78,41,34
GHCND:USC00124272,3/28/78,40,33
GHCND:USC00124272,3/29/78,63,34
GHCND:USC00124272,3/30/78,53,32
GHCND:USC00124272,3/31/78,60,32
GHCND:USC00124272,4/1/78,80,44
GHCND:USC00124272,4/2/78,72,39
GHCND:USC00124272,4/3/78,48,36
GHCND:USC00124272,4/4/78,80,44
GHCND:USC00124272,4/5/78,65,42
GHCND:USC00124272,4/6/78,62,39
GHCND:USC00124272,4/7/78,71,44
GHCND:USC00124272,4/8/78,74,44
GHCND:USC00124272,4/9/78,66,42
GHCND:USC00124272,4/10/78,75,40
GHCND:USC00124272,4/11/78,80,42
GHCND:USC00124272,4/12/78,58,43
GHCND:USC00124272,4/13/78,70,44
GHCND:USC00124272,4/14/78,55,37
GHCND:USC00124272,4/15/78,59,38
GHCND:USC00124272,4/16/78,61,37
GHCND:USC00124272,4/17/78,52,35
GHCND:USC00124272,4/18/78,62,38
GHCND:USC00124272,4/19/78,70,45
GHCND:USC00124272,4/20/78,55,43
GHCND:USC00124272,4/21/78,46,37
GHCND:USC00124272,4/22/78,40,27
GHCND:USC00124272,4/23/78,57,28
GHCND:USC00124272,4/24/78,59,41
GHCND:USC00124272,4/25/78,60,45
GHCND:USC00124272,4/26/78,53,44
GHCND:USC00124272,4/27/78,60,43
GHCND:USC00124272,4/28/78,65,42
GHCND:USC00124272,4/29/78,68,43
GHCND:USC00124272,4/30/78,67,49
GHCND:USC00124272,5/1/78,62,36
GHCND:USC00124272,5/2/78,54,30
GHCND:USC00124272,5/3/78,60,36
GHCND:USC00124272,5/4/78,64,41
GHCND:USC00124272,5/5/78,51,42
GHCND:USC00124272,5/6/78,51,41
GHCND:USC00124272,5/7/78,62,44
GHCND:USC00124272,5/8/78,57,45
GHCND:USC00124272,5/9/78,76,52
GHCND:USC00124272,5/10/78,61,49
GHCND:USC00124272,5/11/78,72,49
GHCND:USC00124272,5/12/78,74,57
GHCND:USC00124272,5/13/78,70,48
GHCND:USC00124272,5/14/78,57,42
GHCND:USC00124272,5/15/78,48,42
GHCND:USC00124272,5/16/78,55,45
GHCND:USC00124272,5/17/78,65,50
GHCND:USC00124272,5/18/78,71,50
GHCND:USC00124272,5/19/78,79,53
GHCND:USC00124272,5/20/78,83,54
GHCND:USC00124272,5/21/78,81,53
GHCND:USC00124272,5/22/78,64,48
GHCND:USC00124272,5/23/78,67,48
GHCND:USC00124272,5/24/78,74,57
GHCND:USC00124272,5/25/78,75,56
GHCND:USC00124272,5/26/78,82,59
GHCND:USC00124272,5/27/78,85,62
GHCND:USC00124272,5/28/78,87,63
GHCND:USC00124272,5/29/78,88,68
GHCND:USC00124272,5/30/78,88,69
GHCND:USC00124272,5/31/78,81,61
GHCND:USC00124272,6/1/78,87,64
GHCND:USC00124272,6/2/78,89,67
GHCND:USC00124272,6/3/78,75,59
GHCND:USC00124272,6/4/78,75,57
GHCND:USC00124272,6/5/78,81,59
GHCND:USC00124272,6/6/78,81,60
GHCND:USC00124272,6/7/78,77,60
GHCND:USC00124272,6/8/78,76,66
GHCND:USC00124272,6/9/78,74,50
GHCND:USC00124272,6/10/78,77,51
GHCND:USC00124272,6/11/78,82,60
GHCND:USC00124272,6/12/78,86,62
GHCND:USC00124272,6/13/78,84,53
GHCND:USC00124272,6/14/78,71,48
GHCND:USC00124272,6/15/78,75,52
GHCND:USC00124272,6/16/78,74,60
GHCND:USC00124272,6/17/78,87,64
GHCND:USC00124272,6/18/78,91,70
GHCND:USC00124272,6/19/78,86,62
GHCND:USC00124272,6/20/78,81,63
GHCND:USC00124272,6/21/78,86,66
GHCND:USC00124272,6/22/78,77,55
GHCND:USC00124272,6/23/78,80,57
GHCND:USC00124272,6/24/78,81,61
GHCND:USC00124272,6/25/78,87,65
GHCND:USC00124272,6/26/78,88,68
GHCND:USC00124272,6/27/78,93,74
GHCND:USC00124272,6/28/78,94,71
GHCND:USC00124272,6/29/78,90,73
GHCND:USC00124272,6/30/78,91,73
GHCND:USC00124272,7/1/78,90,69
GHCND:USC00124272,7/2/78,89,66
GHCND:USC00124272,7/3/78,82,67
GHCND:USC00124272,7/4/78,77,64
GHCND:USC00124272,7/5/78,82,62
GHCND:USC00124272,7/6/78,81,63
GHCND:USC00124272,7/7/78,85,65
GHCND:USC00124272,7/8/78,91,67
GHCND:USC00124272,7/9/78,85,66
GHCND:USC00124272,7/10/78,87,66
GHCND:USC00124272,7/11/78,78,55
GHCND:USC00124272,7/12/78,75,56
GHCND:USC00124272,7/13/78,79,60
GHCND:USC00124272,7/14/78,84,64
GHCND:USC00124272,7/15/78,86,71
GHCND:USC00124272,7/16/78,81,66
GHCND:USC00124272,7/17/78,83,62
GHCND:USC00124272,7/18/78,85,66
GHCND:USC00124272,7/19/78,86,68
GHCND:USC00124272,7/20/78,92,69
GHCND:USC00124272,7/21/78,92,75
GHCND:USC00124272,7/22/78,93,71
GHCND:USC00124272,7/23/78,91,74
GHCND:USC00124272,7/24/78,86,66
GHCND:USC00124272,7/25/78,71,66
GHCND:USC00124272,7/26/78,86,68
GHCND:USC00124272,7/27/78,89,66
GHCND:USC00124272,7/28/78,85,63
GHCND:USC00124272,7/29/78,82,65
GHCND:USC00124272,7/30/78,89,64
GHCND:USC00124272,7/31/78,71,62
GHCND:USC00124272,8/1/78,79,63
GHCND:USC00124272,8/2/78,81,65
GHCND:USC00124272,8/3/78,83,68
GHCND:USC00124272,8/4/78,83,60
GHCND:USC00124272,8/5/78,75,56
GHCND:USC00124272,8/6/78,77,58
GHCND:USC00124272,8/7/78,81,63
GHCND:USC00124272,8/8/78,78,60
GHCND:USC00124272,8/9/78,83,63
GHCND:USC00124272,8/10/78,87,67
GHCND:USC00124272,8/11/78,84,66
GHCND:USC00124272,8/12/78,77,66
GHCND:USC00124272,8/13/78,78,65
GHCND:USC00124272,8/14/78,85,65
GHCND:USC00124272,8/15/78,85,68
GHCND:USC00124272,8/16/78,90,70
GHCND:USC00124272,8/17/78,84,63
GHCND:USC00124272,8/18/78,85,63
GHCND:USC00124272,8/19/78,90,69
GHCND:USC00124272,8/20/78,83,56
GHCND:USC00124272,8/21/78,77,54
GHCND:USC00124272,8/22/78,79,57
GHCND:USC00124272,8/23/78,82,59
GHCND:USC00124272,8/24/78,86,61
GHCND:USC00124272,8/25/78,89,70
GHCND:USC00124272,8/26/78,87,72
GHCND:USC00124272,8/27/78,85,69
GHCND:USC00124272,8/28/78,88,67
GHCND:USC00124272,8/29/78,85,69
GHCND:USC00124272,8/30/78,79,61
GHCND:USC00124272,8/31/78,64,57
GHCND:USC00124272,9/1/78,79,55
GHCND:USC00124272,9/2/78,79,56
GHCND:USC00124272,9/3/78,82,57
GHCND:USC00124272,9/4/78,86,59
GHCND:USC00124272,9/5/78,79,56
GHCND:USC00124272,9/6/78,83,57
GHCND:USC00124272,9/7/78,86,59
GHCND:USC00124272,9/8/78,86,64
GHCND:USC00124272,9/9/78,88,65
GHCND:USC00124272,9/10/78,90,65
GHCND:USC00124272,9/11/78,88,66
GHCND:USC00124272,9/12/78,87,67
GHCND:USC00124272,9/13/78,77,70
GHCND:USC00124272,9/14/78,90,70
GHCND:USC00124272,9/15/78,82,56
GHCND:USC00124272,9/16/78,81,56
GHCND:USC00124272,9/17/78,85,69
GHCND:USC00124272,9/18/78,88,71
GHCND:USC00124272,9/19/78,89,69
GHCND:USC00124272,9/20/78,90,69
GHCND:USC00124272,9/21/78,89,70
GHCND:USC00124272,9/22/78,78,57
GHCND:USC00124272,9/23/78,71,47
GHCND:USC00124272,9/24/78,72,47
GHCND:USC00124272,9/25/78,77,52
GHCND:USC00124272,9/26/78,74,46
GHCND:USC00124272,9/27/78,78,47
GHCND:USC00124272,9/28/78,81,47
GHCND:USC00124272,9/29/78,68,45
GHCND:USC00124272,9/30/78,75,45
GHCND:USC00124272,10/1/78,69,49
GHCND:USC00124272,10/2/78,67,45
GHCND:USC00124272,10/3/78,72,45
GHCND:USC00124272,10/4/78,63,48
GHCND:USC00124272,10/5/78,67,49
GHCND:USC00124272,10/6/78,65,45
GHCND:USC00124272,10/7/78,53,44
GHCND:USC00124272,10/8/78,59,34
GHCND:USC00124272,10/9/78,60,34
GHCND:USC00124272,10/10/78,69,40
GHCND:USC00124272,10/11/78,73,47
GHCND:USC00124272,10/12/78,62,53
GHCND:USC00124272,10/13/78,67,47
GHCND:USC00124272,10/14/78,58,43
GHCND:USC00124272,10/15/78,52,31
GHCND:USC00124272,10/16/78,54,31
GHCND:USC00124272,10/17/78,47,37
GHCND:USC00124272,10/18/78,58,37
GHCND:USC00124272,10/19/78,65,38
GHCND:USC00124272,10/20/78,59,39
GHCND:USC00124272,10/21/78,74,39
GHCND:USC00124272,10/22/78,78,48
GHCND:USC00124272,10/23/78,79,52
GHCND:USC00124272,10/24/78,57,33
GHCND:USC00124272,10/25/78,58,35
GHCND:USC00124272,10/26/78,65,41
GHCND:USC00124272,10/27/78,53,33
GHCND:USC00124272,10/28/78,62,35
GHCND:USC00124272,10/29/78,61,37
GHCND:USC00124272,10/30/78,59,39
GHCND:USC00124272,10/31/78,73,39
GHCND:USC00124272,11/1/78,73,44
GHCND:USC00124272,11/2/78,64,38
GHCND:USC00124272,11/3/78,71,38
GHCND:USC00124272,11/4/78,74,41
GHCND:USC00124272,11/5/78,74,41
GHCND:USC00124272,11/6/78,74,49
GHCND:USC00124272,11/7/78,59,38
GHCND:USC00124272,11/8/78,50,29
GHCND:USC00124272,11/9/78,57,29
GHCND:USC00124272,11/10/78,64,36
GHCND:USC00124272,11/11/78,64,38
GHCND:USC00124272,11/12/78,67,45
GHCND:USC00124272,11/13/78,51,45
GHCND:USC00124272,11/14/78,71,46
GHCND:USC00124272,11/15/78,48,34
GHCND:USC00124272,11/16/78,42,35
GHCND:USC00124272,11/17/78,54,37
