STATION,DATE,TMAX,TMIN
GHCND:USW00094823,11/25/86,49,23
GHCND:USW00094823,11/26/86,59,41
GHCND:USW00094823,11/27/86,49,33
GHCND:USW00094823,11/28/86,41,29
GHCND:USW00094823,11/29/86,41,34
GHCND:USW00094823,11/30/86,48,32
GHCND:USW00094823,12/1/86,39,27
GHCND:USW00094823,12/2/86,42,32
GHCND:USW00094823,12/3/86,46,34
GHCND:USW00094823,12/4/86,39,29
GHCND:USW00094823,12/5/86,33,24
GHCND:USW00094823,12/6/86,43,20
GHCND:USW00094823,12/7/86,49,34
GHCND:USW00094823,12/8/86,45,37
GHCND:USW00094823,12/9/86,59,43
GHCND:USW00094823,12/10/86,43,24
GHCND:USW00094823,12/11/86,33,19
GHCND:USW00094823,12/12/86,35,24
GHCND:USW00094823,12/13/86,26,15
GHCND:USW00094823,12/14/86,36,10
GHCND:USW00094823,12/15/86,43,30
GHCND:USW00094823,12/16/86,40,26
GHCND:USW00094823,12/17/86,46,34
GHCND:USW00094823,12/18/86,45,32
GHCND:USW00094823,12/19/86,32,31
GHCND:USW00094823,12/20/86,32,29
GHCND:USW00094823,12/21/86,36,24
GHCND:USW00094823,12/22/86,38,17
GHCND:USW00094823,12/23/86,40,19
GHCND:USW00094823,12/24/86,39,30
GHCND:USW00094823,12/25/86,43,32
GHCND:USW00094823,12/26/86,33,31
GHCND:USW00094823,12/27/86,35,31
GHCND:USW00094823,12/28/86,32,24
GHCND:USW00094823,12/29/86,40,21
GHCND:USW00094823,12/30/86,33,24
GHCND:USW00094823,12/31/86,36,30
GHCND:USW00094823,1/1/87,37,29
GHCND:USW00094823,1/2/87,33,30
GHCND:USW00094823,1/3/87,35,21
GHCND:USW00094823,1/4/87,33,14
GHCND:USW00094823,1/5/87,33,9
GHCND:USW00094823,1/6/87,46,14
GHCND:USW00094823,1/7/87,45,32
GHCND:USW00094823,1/8/87,33,31
GHCND:USW00094823,1/9/87,33,29
GHCND:USW00094823,1/10/87,40,29
GHCND:USW00094823,1/11/87,32,29
GHCND:USW00094823,1/12/87,32,28
GHCND:USW00094823,1/13/87,42,31
GHCND:USW00094823,1/14/87,53,30
GHCND:USW00094823,1/15/87,47,34
GHCND:USW00094823,1/16/87,34,24
GHCND:USW00094823,1/17/87,37,20
GHCND:USW00094823,1/18/87,45,32
GHCND:USW00094823,1/19/87,40,29
GHCND:USW00094823,1/20/87,31,26
GHCND:USW00094823,1/21/87,32,21
GHCND:USW00094823,1/22/87,30,25
GHCND:USW00094823,1/23/87,27,5
GHCND:USW00094823,1/24/87,11,-2
GHCND:USW00094823,1/25/87,19,3
GHCND:USW00094823,1/26/87,27,9
GHCND:USW00094823,1/27/87,23,3
GHCND:USW00094823,1/28/87,28,9
GHCND:USW00094823,1/29/87,32,22
GHCND:USW00094823,1/30/87,40,29
GHCND:USW00094823,1/31/87,33,27
GHCND:USW00094823,2/1/87,43,23
GHCND:USW00094823,2/2/87,47,36
GHCND:USW00094823,2/3/87,42,34
GHCND:USW00094823,2/4/87,38,28
GHCND:USW00094823,2/5/87,41,19
GHCND:USW00094823,2/6/87,49,22
GHCND:USW00094823,2/7/87,44,29
GHCND:USW00094823,2/8/87,43,18
GHCND:USW00094823,2/9/87,27,13
GHCND:USW00094823,2/10/87,40,16
GHCND:USW00094823,2/11/87,45,20
GHCND:USW00094823,2/12/87,40,32
GHCND:USW00094823,2/13/87,34,24
GHCND:USW00094823,2/14/87,35,24
GHCND:USW00094823,2/15/87,24,8
GHCND:USW00094823,2/16/87,35,5
GHCND:USW00094823,2/17/87,37,26
GHCND:USW00094823,2/18/87,42,26
GHCND:USW00094823,2/19/87,41,19
GHCND:USW00094823,2/20/87,44,18
GHCND:USW00094823,2/21/87,47,24
GHCND:USW00094823,2/22/87,49,27
GHCND:USW00094823,2/23/87,39,32
GHCND:USW00094823,2/24/87,44,28
GHCND:USW00094823,2/25/87,45,23
GHCND:USW00094823,2/26/87,47,25
GHCND:USW00094823,2/27/87,43,32
GHCND:USW00094823,2/28/87,49,37
GHCND:USW00094823,3/1/87,52,38
GHCND:USW00094823,3/2/87,44,32
GHCND:USW00094823,3/3/87,41,27
GHCND:USW00094823,3/4/87,33,22
GHCND:USW00094823,3/5/87,47,22
GHCND:USW00094823,3/6/87,66,27
GHCND:USW00094823,3/7/87,71,39
GHCND:USW00094823,3/8/87,72,41
GHCND:USW00094823,3/9/87,58,21
GHCND:USW00094823,3/10/87,35,13
GHCND:USW00094823,3/11/87,45,17
GHCND:USW00094823,3/12/87,47,27
GHCND:USW00094823,3/13/87,40,25
GHCND:USW00094823,3/14/87,33,25
GHCND:USW00094823,3/15/87,40,29
GHCND:USW00094823,3/16/87,43,26
GHCND:USW00094823,3/17/87,48,22
GHCND:USW00094823,3/18/87,57,26
GHCND:USW00094823,3/19/87,58,32
GHCND:USW00094823,3/20/87,55,29
GHCND:USW00094823,3/21/87,51,30
GHCND:USW00094823,3/22/87,61,32
GHCND:USW00094823,3/23/87,63,34
GHCND:USW00094823,3/24/87,69,41
GHCND:USW00094823,3/25/87,62,47
GHCND:USW00094823,3/26/87,55,41
GHCND:USW00094823,3/27/87,63,36
GHCND:USW00094823,3/28/87,67,48
GHCND:USW00094823,3/29/87,78,39
GHCND:USW00094823,3/30/87,60,34
GHCND:USW00094823,3/31/87,35,22
GHCND:USW00094823,4/1/87,42,20
GHCND:USW00094823,4/2/87,43,29
GHCND:USW00094823,4/3/87,34,25
GHCND:USW00094823,4/4/87,39,30
GHCND:USW00094823,4/5/87,40,32
GHCND:USW00094823,4/6/87,48,36
GHCND:USW00094823,4/7/87,60,43
GHCND:USW00094823,4/8/87,56,32
GHCND:USW00094823,4/9/87,61,36
GHCND:USW00094823,4/10/87,69,32
GHCND:USW00094823,4/11/87,63,43
GHCND:USW00094823,4/12/87,58,44
GHCND:USW00094823,4/13/87,60,44
GHCND:USW00094823,4/14/87,69,46
GHCND:USW00094823,4/15/87,59,48
GHCND:USW00094823,4/16/87,51,43
GHCND:USW00094823,4/17/87,58,47
GHCND:USW00094823,4/18/87,72,43
GHCND:USW00094823,4/19/87,75,50
GHCND:USW00094823,4/20/87,81,50
GHCND:USW00094823,4/21/87,83,52
GHCND:USW00094823,4/22/87,80,54
GHCND:USW00094823,4/23/87,71,50
GHCND:USW00094823,4/24/87,54,44
GHCND:USW00094823,4/25/87,62,36
GHCND:USW00094823,4/26/87,65,39
GHCND:USW00094823,4/27/87,71,37
GHCND:USW00094823,4/28/87,48,36
GHCND:USW00094823,4/29/87,76,36
GHCND:USW00094823,4/30/87,56,36
GHCND:USW00094823,5/1/87,63,32
GHCND:USW00094823,5/2/87,58,45
GHCND:USW00094823,5/3/87,54,46
GHCND:USW00094823,5/4/87,60,41
GHCND:USW00094823,5/5/87,64,36
GHCND:USW00094823,5/6/87,70,35
GHCND:USW00094823,5/7/87,64,45
GHCND:USW00094823,5/8/87,66,41
GHCND:USW00094823,5/9/87,76,41
GHCND:USW00094823,5/10/87,82,55
GHCND:USW00094823,5/11/87,84,57
GHCND:USW00094823,5/12/87,69,50
GHCND:USW00094823,5/13/87,76,45
GHCND:USW00094823,5/14/87,83,52
GHCND:USW00094823,5/15/87,70,49
GHCND:USW00094823,5/16/87,75,39
GHCND:USW00094823,5/17/87,85,48
GHCND:USW00094823,5/18/87,81,59
GHCND:USW00094823,5/19/87,72,55
GHCND:USW00094823,5/20/87,66,54
GHCND:USW00094823,5/21/87,82,51
GHCND:USW00094823,5/22/87,81,61
GHCND:USW00094823,5/23/87,82,60
GHCND:USW00094823,5/24/87,71,52
GHCND:USW00094823,5/25/87,79,49
GHCND:USW00094823,5/26/87,85,63
GHCND:USW00094823,5/27/87,81,63
GHCND:USW00094823,5/28/87,89,62
GHCND:USW00094823,5/29/87,90,63
GHCND:USW00094823,5/30/87,91,65
GHCND:USW00094823,5/31/87,80,63
GHCND:USW00094823,6/1/87,82,62
GHCND:USW00094823,6/2/87,82,64
GHCND:USW00094823,6/3/87,81,67
GHCND:USW00094823,6/4/87,78,57
GHCND:USW00094823,6/5/87,76,46
GHCND:USW00094823,6/6/87,75,53
GHCND:USW00094823,6/7/87,86,60
GHCND:USW00094823,6/8/87,88,66
GHCND:USW00094823,6/9/87,75,46
GHCND:USW00094823,6/10/87,71,43
GHCND:USW00094823,6/11/87,78,45
GHCND:USW00094823,6/12/87,78,66
GHCND:USW00094823,6/13/87,84,65
GHCND:USW00094823,6/14/87,87,62
GHCND:USW00094823,6/15/87,90,67
GHCND:USW00094823,6/16/87,87,65
GHCND:USW00094823,6/17/87,85,59
GHCND:USW00094823,6/18/87,88,57
GHCND:USW00094823,6/19/87,90,64
GHCND:USW00094823,6/20/87,75,65
GHCND:USW00094823,6/21/87,86,70
GHCND:USW00094823,6/22/87,80,69
GHCND:USW00094823,6/23/87,82,69
GHCND:USW00094823,6/24/87,85,63
GHCND:USW00094823,6/25/87,85,61
GHCND:USW00094823,6/26/87,81,65
GHCND:USW00094823,6/27/87,76,55
GHCND:USW00094823,6/28/87,76,50
GHCND:USW00094823,6/29/87,81,56
GHCND:USW00094823,6/30/87,83,65
GHCND:USW00094823,7/1/87,69,64
GHCND:USW00094823,7/2/87,80,65
GHCND:USW00094823,7/3/87,81,64
GHCND:USW00094823,7/4/87,80,66
GHCND:USW00094823,7/5/87,83,59
GHCND:USW00094823,7/6/87,83,66
GHCND:USW00094823,7/7/87,84,69
GHCND:USW00094823,7/8/87,88,69
GHCND:USW00094823,7/9/87,86,71
GHCND:USW00094823,7/10/87,85,70
GHCND:USW00094823,7/11/87,88,69
GHCND:USW00094823,7/12/87,91,70
GHCND:USW00094823,7/13/87,90,72
GHCND:USW00094823,7/14/87,74,53
GHCND:USW00094823,7/15/87,74,49
GHCND:USW00094823,7/16/87,77,57
GHCND:USW00094823,7/17/87,83,55
GHCND:USW00094823,7/18/87,86,60
GHCND:USW00094823,7/19/87,90,66
GHCND:USW00094823,7/20/87,92,70
GHCND:USW00094823,7/21/87,91,73
GHCND:USW00094823,7/22/87,94,68
GHCND:USW00094823,7/23/87,94,70
GHCND:USW00094823,7/24/87,93,69
GHCND:USW00094823,7/25/87,93,73
GHCND:USW00094823,7/26/87,85,72
GHCND:USW00094823,7/27/87,87,67
GHCND:USW00094823,7/28/87,86,62
GHCND:USW00094823,7/29/87,88,63
GHCND:USW00094823,7/30/87,91,66
GHCND:USW00094823,7/31/87,89,69
GHCND:USW00094823,8/1/87,86,66
GHCND:USW00094823,8/2/87,93,68
GHCND:USW00094823,8/3/87,88,68
GHCND:USW00094823,8/4/87,93,68
GHCND:USW00094823,8/5/87,82,66
GHCND:USW00094823,8/6/87,83,62
GHCND:USW00094823,8/7/87,86,65
GHCND:USW00094823,8/8/87,88,65
GHCND:USW00094823,8/9/87,83,70
GHCND:USW00094823,8/10/87,76,65
GHCND:USW00094823,8/11/87,82,58
GHCND:USW00094823,8/12/87,87,64
GHCND:USW00094823,8/13/87,88,65
GHCND:USW00094823,8/14/87,89,64
GHCND:USW00094823,8/15/87,90,63
GHCND:USW00094823,8/16/87,91,69
GHCND:USW00094823,8/17/87,90,71
GHCND:USW00094823,8/18/87,83,64
GHCND:USW00094823,8/19/87,85,61
GHCND:USW00094823,8/20/87,80,59
GHCND:USW00094823,8/21/87,85,56
GHCND:USW00094823,8/22/87,76,64
GHCND:USW00094823,8/23/87,72,51
GHCND:USW00094823,8/24/87,74,51
GHCND:USW00094823,8/25/87,66,46
GHCND:USW00094823,8/26/87,63,57
GHCND:USW00094823,8/27/87,78,62
GHCND:USW00094823,8/28/87,76,62
GHCND:USW00094823,8/29/87,69,58
GHCND:USW00094823,8/30/87,78,51
GHCND:USW00094823,8/31/87,72,59
GHCND:USW00094823,9/1/87,70,49
GHCND:USW00094823,9/2/87,71,49
GHCND:USW00094823,9/3/87,73,52
GHCND:USW00094823,9/4/87,81,52
GHCND:USW00094823,9/5/87,70,60
GHCND:USW00094823,9/6/87,73,60
GHCND:USW00094823,9/7/87,74,67
GHCND:USW00094823,9/8/87,73,66
GHCND:USW00094823,9/9/87,81,63
GHCND:USW00094823,9/10/87,82,57
GHCND:USW00094823,9/11/87,81,62
GHCND:USW00094823,9/12/87,76,65
GHCND:USW00094823,9/13/87,80,66
GHCND:USW00094823,9/14/87,77,57
GHCND:USW00094823,9/15/87,73,54
GHCND:USW00094823,9/16/87,76,64
GHCND:USW00094823,9/17/87,79,65
GHCND:USW00094823,9/18/87,71,64
GHCND:USW00094823,9/19/87,68,62
GHCND:USW00094823,9/20/87,75,58
GHCND:USW00094823,9/21/87,70,56
GHCND:USW00094823,9/22/87,62,52
GHCND:USW00094823,9/23/87,68,49
GHCND:USW00094823,9/24/87,72,51
GHCND:USW00094823,9/25/87,65,42
GHCND:USW00094823,9/26/87,71,39
GHCND:USW00094823,9/27/87,79,50
GHCND:USW00094823,9/28/87,82,51
GHCND:USW00094823,9/29/87,79,56
GHCND:USW00094823,9/30/87,66,47
GHCND:USW00094823,10/1/87,61,44
GHCND:USW00094823,10/2/87,64,44
GHCND:USW00094823,10/3/87,49,37
GHCND:USW00094823,10/4/87,57,37
GHCND:USW00094823,10/5/87,67,38
GHCND:USW00094823,10/6/87,57,48
GHCND:USW00094823,10/7/87,51,43
GHCND:USW00094823,10/8/87,48,32
GHCND:USW00094823,10/9/87,56,31
GHCND:USW00094823,10/10/87,65,46
GHCND:USW00094823,10/11/87,49,42
GHCND:USW00094823,10/12/87,51,37
GHCND:USW00094823,10/13/87,55,35
GHCND:USW00094823,10/14/87,62,28
GHCND:USW00094823,10/15/87,68,32
GHCND:USW00094823,10/16/87,73,36
GHCND:USW00094823,10/17/87,70,43
GHCND:USW00094823,10/18/87,60,38
GHCND:USW00094823,10/19/87,68,33
GHCND:USW00094823,10/20/87,61,45
GHCND:USW00094823,10/21/87,45,34
GHCND:USW00094823,10/22/87,50,29
GHCND:USW00094823,10/23/87,60,42
GHCND:USW00094823,10/24/87,68,41
GHCND:USW00094823,10/25/87,52,32
GHCND:USW00094823,10/26/87,60,27
GHCND:USW00094823,10/27/87,51,38
GHCND:USW00094823,10/28/87,50,32
GHCND:USW00094823,10/29/87,47,33
GHCND:USW00094823,10/30/87,66,32
GHCND:USW00094823,10/31/87,65,43
GHCND:USW00094823,11/1/87,73,41
GHCND:USW00094823,11/2/87,75,49
GHCND:USW00094823,11/3/87,75,57
GHCND:USW00094823,11/4/87,74,54
GHCND:USW00094823,11/5/87,60,36
GHCND:USW00094823,11/6/87,45,31
GHCND:USW00094823,11/7/87,60,40
GHCND:USW00094823,11/8/87,68,40
GHCND:USW00094823,11/9/87,59,39
GHCND:USW00094823,11/10/87,39,28
GHCND:USW00094823,11/11/87,36,25
GHCND:USW00094823,11/12/87,46,25
GHCND:USW00094823,11/13/87,55,34
GHCND:USW00094823,11/14/87,62,42
GHCND:USW00094823,11/15/87,65,33
GHCND:USW00094823,11/16/87,69,39
GHCND:USW00094823,11/17/87,68,54
GHCND:USW00094823,11/18/87,55,40
GHCND:USW00094823,11/19/87,48,32
GHCND:USW00094823,11/20/87,41,23
GHCND:USW00094823,11/21/87,24,15
GHCND:USW00094823,11/22/87,36,16
GHCND:USW00094823,11/23/87,52,30
GHCND:USW00094823,11/24/87,56,47
GHCND:USW00094823,11/25/87,67,45
GHCND:USW00094823,11/26/87,55,40
GHCND:USW00094823,11/27/87,51,37
GHCND:USW00094823,11/28/87,57,43
GHCND:USW00094823,11/29/87,49,40
GHCND:USW00094823,11/30/87,41,36
GHCND:USW00094823,12/1/87,38,33
GHCND:USW00094823,12/2/87,33,30
GHCND:USW00094823,12/3/87,36,30
GHCND:USW00094823,12/4/87,36,30
GHCND:USW00094823,12/5/87,32,28
GHCND:USW00094823,12/6/87,33,23
GHCND:USW00094823,12/7/87,40,23
GHCND:USW00094823,12/8/87,59,35
GHCND:USW00094823,12/9/87,60,41
GHCND:USW00094823,12/10/87,48,32
GHCND:USW00094823,12/11/87,48,29
GHCND:USW00094823,12/12/87,47,33
GHCND:USW00094823,12/13/87,37,32
GHCND:USW00094823,12/14/87,40,31
GHCND:USW00094823,12/15/87,60,32
GHCND:USW00094823,12/16/87,32,27
GHCND:USW00094823,12/17/87,32,26
GHCND:USW00094823,12/18/87,31,25
GHCND:USW00094823,12/19/87,37,30
GHCND:USW00094823,12/20/87,55,36
GHCND:USW00094823,12/21/87,42,27
GHCND:USW00094823,12/22/87,38,21
GHCND:USW00094823,12/23/87,41,33
GHCND:USW00094823,12/24/87,54,29
GHCND:USW00094823,12/25/87,53,37
GHCND:USW00094823,12/26/87,37,30
GHCND:USW00094823,12/27/87,36,26
GHCND:USW00094823,12/28/87,38,31
GHCND:USW00094823,12/29/87,37,18
GHCND:USW00094823,12/30/87,28,16
GHCND:USW00094823,12/31/87,43,19
GHCND:USW00094823,1/1/88,43,19
GHCND:USW00094823,1/2/88,27,9
GHCND:USW00094823,1/3/88,32,14
GHCND:USW00094823,1/4/88,29,9
GHCND:USW00094823,1/5/88,9,1
GHCND:USW00094823,1/6/88,13,-3
GHCND:USW00094823,1/7/88,19,-2
GHCND:USW00094823,1/8/88,24,15
GHCND:USW00094823,1/9/88,24,9
GHCND:USW00094823,1/10/88,24,9
GHCND:USW00094823,1/11/88,32,3
GHCND:USW00094823,1/12/88,47,20
GHCND:USW00094823,1/13/88,44,15
GHCND:USW00094823,1/14/88,17,9
GHCND:USW00094823,1/15/88,32,7
GHCND:USW00094823,1/16/88,49,21
GHCND:USW00094823,1/17/88,54,40
GHCND:USW00094823,1/18/88,48,35
GHCND:USW00094823,1/19/88,46,31
GHCND:USW00094823,1/20/88,61,42
GHCND:USW00094823,1/21/88,43,25
GHCND:USW00094823,1/22/88,28,23
GHCND:USW00094823,1/23/88,35,26
GHCND:USW00094823,1/24/88,43,29
GHCND:USW00094823,1/25/88,35,25
GHCND:USW00094823,1/26/88,29,5
GHCND:USW00094823,1/27/88,21,8
GHCND:USW00094823,1/28/88,26,8
GHCND:USW00094823,1/29/88,48,17
GHCND:USW00094823,1/30/88,58,41
GHCND:USW00094823,1/31/88,62,40
GHCND:USW00094823,2/1/88,57,51
GHCND:USW00094823,2/2/88,57,28
GHCND:USW00094823,2/3/88,39,28
GHCND:USW00094823,2/4/88,39,18
GHCND:USW00094823,2/5/88,19,3
GHCND:USW00094823,2/6/88,9,-2
GHCND:USW00094823,2/7/88,26,-3
GHCND:USW00094823,2/8/88,27,19
GHCND:USW00094823,2/9/88,36,16
GHCND:USW00094823,2/10/88,34,23
GHCND:USW00094823,2/11/88,43,23
GHCND:USW00094823,2/12/88,34,14
GHCND:USW00094823,2/13/88,18,9
GHCND:USW00094823,2/14/88,41,5
GHCND:USW00094823,2/15/88,48,30
GHCND:USW00094823,2/16/88,32,26
GHCND:USW00094823,2/17/88,50,27
GHCND:USW00094823,2/18/88,49,29
GHCND:USW00094823,2/19/88,47,34
GHCND:USW00094823,2/20/88,45,22
GHCND:USW00094823,2/21/88,23,9
GHCND:USW00094823,2/22/88,58,19
GHCND:USW00094823,2/23/88,55,25
GHCND:USW00094823,2/24/88,30,22
GHCND:USW00094823,2/25/88,26,12
GHCND:USW00094823,2/26/88,39,15
GHCND:USW00094823,2/27/88,39,25
GHCND:USW00094823,2/28/88,39,18
GHCND:USW00094823,2/29/88,45,29
GHCND:USW00094823,3/1/88,43,28
GHCND:USW00094823,3/2/88,54,28
GHCND:USW00094823,3/3/88,41,31
GHCND:USW00094823,3/4/88,34,21
GHCND:USW00094823,3/5/88,38,12
GHCND:USW00094823,3/6/88,51,16
GHCND:USW00094823,3/7/88,45,34
GHCND:USW00094823,3/8/88,66,26
GHCND:USW00094823,3/9/88,55,37
GHCND:USW00094823,3/10/88,44,31
GHCND:USW00094823,3/11/88,53,23
GHCND:USW00094823,3/12/88,63,31
GHCND:USW00094823,3/13/88,47,27
GHCND:USW00094823,3/14/88,31,21
GHCND:USW00094823,3/15/88,28,20
GHCND:USW00094823,3/16/88,34,21
GHCND:USW00094823,3/17/88,36,20
GHCND:USW00094823,3/18/88,35,27
GHCND:USW00094823,3/19/88,37,25
GHCND:USW00094823,3/20/88,32,21
GHCND:USW00094823,3/21/88,32,18
GHCND:USW00094823,3/22/88,47,14
GHCND:USW00094823,3/23/88,75,34
GHCND:USW00094823,3/24/88,74,56
GHCND:USW00094823,3/25/88,75,48
GHCND:USW00094823,3/26/88,65,39
GHCND:USW00094823,3/27/88,40,30
GHCND:USW00094823,3/28/88,60,27
GHCND:USW00094823,3/29/88,79,42
GHCND:USW00094823,3/30/88,64,42
GHCND:USW00094823,3/31/88,68,37
GHCND:USW00094823,4/1/88,62,52
GHCND:USW00094823,4/2/88,72,49
GHCND:USW00094823,4/3/88,73,57
GHCND:USW00094823,4/4/88,64,47
GHCND:USW00094823,4/5/88,79,43
GHCND:USW00094823,4/6/88,80,47
GHCND:USW00094823,4/7/88,49,45
GHCND:USW00094823,4/8/88,46,39
GHCND:USW00094823,4/9/88,57,34
GHCND:USW00094823,4/10/88,64,35
GHCND:USW00094823,4/11/88,66,37
GHCND:USW00094823,4/12/88,59,41
GHCND:USW00094823,4/13/88,62,36
GHCND:USW00094823,4/14/88,66,41
GHCND:USW00094823,4/15/88,48,31
GHCND:USW00094823,4/16/88,43,27
GHCND:USW00094823,4/17/88,66,32
GHCND:USW00094823,4/18/88,62,29
GHCND:USW00094823,4/19/88,49,30
GHCND:USW00094823,4/20/88,57,27
GHCND:USW00094823,4/21/88,50,36
GHCND:USW00094823,4/22/88,60,32
GHCND:USW00094823,4/23/88,80,48
GHCND:USW00094823,4/24/88,51,39
GHCND:USW00094823,4/25/88,60,36
GHCND:USW00094823,4/26/88,71,33
GHCND:USW00094823,4/27/88,62,39
GHCND:USW00094823,4/28/88,43,37
GHCND:USW00094823,4/29/88,47,39
GHCND:USW00094823,4/30/88,59,41
GHCND:USW00094823,5/1/88,64,34
GHCND:USW00094823,5/2/88,62,41
GHCND:USW00094823,5/3/88,64,46
GHCND:USW00094823,5/4/88,62,45
GHCND:USW00094823,5/5/88,57,51
GHCND:USW00094823,5/6/88,68,53
GHCND:USW00094823,5/7/88,76,46
GHCND:USW00094823,5/8/88,82,44
GHCND:USW00094823,5/9/88,70,54
GHCND:USW00094823,5/10/88,74,53
GHCND:USW00094823,5/11/88,66,46
GHCND:USW00094823,5/12/88,76,38
GHCND:USW00094823,5/13/88,83,52
GHCND:USW00094823,5/14/88,73,50
GHCND:USW00094823,5/15/88,84,45
GHCND:USW00094823,5/16/88,83,60
GHCND:USW00094823,5/17/88,74,52
GHCND:USW00094823,5/18/88,57,54
GHCND:USW00094823,5/19/88,70,55
GHCND:USW00094823,5/20/88,67,53
GHCND:USW00094823,5/21/88,75,50
GHCND:USW00094823,5/22/88,83,52
GHCND:USW00094823,5/23/88,83,57
GHCND:USW00094823,5/24/88,72,53
GHCND:USW00094823,5/25/88,53,41
GHCND:USW00094823,5/26/88,71,35
GHCND:USW00094823,5/27/88,79,46
GHCND:USW00094823,5/28/88,82,49
GHCND:USW00094823,5/29/88,86,53
GHCND:USW00094823,5/30/88,88,62
GHCND:USW00094823,5/31/88,88,62
GHCND:USW00094823,6/1/88,88,65
GHCND:USW00094823,6/2/88,67,51
GHCND:USW00094823,6/3/88,56,48
GHCND:USW00094823,6/4/88,66,44
GHCND:USW00094823,6/5/88,82,49
GHCND:USW00094823,6/6/88,90,62
GHCND:USW00094823,6/7/88,92,69
GHCND:USW00094823,6/8/88,79,52
GHCND:USW00094823,6/9/88,67,47
GHCND:USW00094823,6/10/88,62,44
GHCND:USW00094823,6/11/88,77,39
GHCND:USW00094823,6/12/88,85,55
GHCND:USW00094823,6/13/88,89,61
GHCND:USW00094823,6/14/88,94,60
GHCND:USW00094823,6/15/88,93,59
GHCND:USW00094823,6/16/88,79,62
GHCND:USW00094823,6/17/88,77,55
GHCND:USW00094823,6/18/88,82,48
GHCND:USW00094823,6/19/88,87,53
GHCND:USW00094823,6/20/88,91,61
GHCND:USW00094823,6/21/88,94,71
GHCND:USW00094823,6/22/88,98,75
GHCND:USW00094823,6/23/88,81,61
GHCND:USW00094823,6/24/88,87,50
GHCND:USW00094823,6/25/88,98,61
GHCND:USW00094823,6/26/88,85,59
GHCND:USW00094823,6/27/88,78,51
GHCND:USW00094823,6/28/88,80,47
GHCND:USW00094823,6/29/88,76,54
GHCND:USW00094823,6/30/88,70,46
GHCND:USW00094823,7/1/88,72,49
GHCND:USW00094823,7/2/88,79,49
GHCND:USW00094823,7/3/88,87,51
GHCND:USW00094823,7/4/88,93,54
GHCND:USW00094823,7/5/88,94,63
GHCND:USW00094823,7/6/88,98,64
GHCND:USW00094823,7/7/88,101,66
GHCND:USW00094823,7/8/88,99,70
GHCND:USW00094823,7/9/88,99,72
GHCND:USW00094823,7/10/88,96,66
GHCND:USW00094823,7/11/88,91,70
GHCND:USW00094823,7/12/88,90,71
GHCND:USW00094823,7/13/88,91,58
GHCND:USW00094823,7/14/88,92,71
GHCND:USW00094823,7/15/88,93,71
GHCND:USW00094823,7/16/88,103,67
GHCND:USW00094823,7/17/88,89,75
GHCND:USW00094823,7/18/88,97,65
GHCND:USW00094823,7/19/88,81,70
GHCND:USW00094823,7/20/88,76,69
GHCND:USW00094823,7/21/88,79,67
GHCND:USW00094823,7/22/88,86,61
GHCND:USW00094823,7/23/88,79,61
GHCND:USW00094823,7/24/88,83,58
GHCND:USW00094823,7/25/88,88,61
GHCND:USW00094823,7/26/88,82,64
GHCND:USW00094823,7/27/88,84,62
GHCND:USW00094823,7/28/88,90,63
GHCND:USW00094823,7/29/88,95,71
GHCND:USW00094823,7/30/88,94,71
GHCND:USW00094823,7/31/88,85,68
GHCND:USW00094823,8/1/88,92,63
GHCND:USW00094823,8/2/88,94,70
GHCND:USW00094823,8/3/88,93,69
GHCND:USW00094823,8/4/88,93,71
GHCND:USW00094823,8/5/88,89,71
GHCND:USW00094823,8/6/88,81,69
GHCND:USW00094823,8/7/88,88,68
GHCND:USW00094823,8/8/88,91,60
GHCND:USW00094823,8/9/88,94,65
GHCND:USW00094823,8/10/88,93,64
GHCND:USW00094823,8/11/88,96,69
GHCND:USW00094823,8/12/88,92,72
GHCND:USW00094823,8/13/88,94,71
GHCND:USW00094823,8/14/88,96,73
GHCND:USW00094823,8/15/88,90,69
GHCND:USW00094823,8/16/88,89,64
GHCND:USW00094823,8/17/88,100,70
GHCND:USW00094823,8/18/88,85,69
GHCND:USW00094823,8/19/88,70,63
GHCND:USW00094823,8/20/88,82,65
GHCND:USW00094823,8/21/88,78,55
GHCND:USW00094823,8/22/88,83,50
GHCND:USW00094823,8/23/88,73,63
GHCND:USW00094823,8/24/88,82,62
GHCND:USW00094823,8/25/88,81,59
GHCND:USW00094823,8/26/88,78,58
GHCND:USW00094823,8/27/88,88,53
GHCND:USW00094823,8/28/88,82,68
GHCND:USW00094823,8/29/88,69,58
GHCND:USW00094823,8/30/88,75,50
GHCND:USW00094823,8/31/88,77,53
GHCND:USW00094823,9/1/88,81,52
GHCND:USW00094823,9/2/88,80,56
GHCND:USW00094823,9/3/88,84,61
GHCND:USW00094823,9/4/88,76,60
GHCND:USW00094823,9/5/88,64,49
GHCND:USW00094823,9/6/88,63,43
GHCND:USW00094823,9/7/88,69,41
GHCND:USW00094823,9/8/88,74,46
GHCND:USW00094823,9/9/88,76,47
GHCND:USW00094823,9/10/88,82,58
GHCND:USW00094823,9/11/88,79,52
GHCND:USW00094823,9/12/88,83,50
GHCND:USW00094823,9/13/88,77,54
GHCND:USW00094823,9/14/88,73,46
GHCND:USW00094823,9/15/88,71,51
GHCND:USW00094823,9/16/88,77,49
GHCND:USW00094823,9/17/88,71,62
GHCND:USW00094823,9/18/88,75,64
GHCND:USW00094823,9/19/88,76,65
